match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,,better?,Count,
https://www.premierleague.com/match/12194,0.52785488,0.498426255,2,draw,0.029428624,,Drawed,,
https://www.premierleague.com/match/12131,0.576708287,0.46575246,1,away_win,0.110955827,,No,,
https://www.premierleague.com/match/12441,0.497300026,0.505363544,0,home_win,-0.008063518,,No,,
https://www.premierleague.com/match/12239,0.511800308,0.49752377,1,away_win,0.014276538,,No,,
https://www.premierleague.com/match/12325,0.483884334,0.496397562,2,draw,-0.012513228,,Drawed,,
https://www.premierleague.com/match/12160,0.501381246,0.493946546,0,home_win,0.007434701,,Yes,,
https://www.premierleague.com/match/12425,0.557303366,0.463250142,2,draw,0.094053224,,Drawed,,
https://www.premierleague.com/match/12434,0.559440089,0.4646951,2,draw,0.094744989,,Drawed,,
https://www.premierleague.com/match/12225,0.502216235,0.503302452,1,away_win,-0.001086216,,Yes,,
https://www.premierleague.com/match/12233,0.528851664,0.495682607,2,draw,0.033169056,,Drawed,,
https://www.premierleague.com/match/12271,0.514354804,0.495240144,1,away_win,0.01911466,,No,,
https://www.premierleague.com/match/12149,0.485671424,0.515510022,0,home_win,-0.029838598,,No,,
https://www.premierleague.com/match/12121,0.367135581,0.536577042,1,away_win,-0.169441461,,Yes,,
https://www.premierleague.com/match/12312,0.626388664,0.468639969,0,home_win,0.157748695,,Yes,,
https://www.premierleague.com/match/12395,0.489471556,0.502586227,0,home_win,-0.01311467,,No,,
https://www.premierleague.com/match/12332,0.496043833,0.496367564,1,away_win,-0.000323731,,Yes,,
https://www.premierleague.com/match/12404,0.543692027,0.49593509,2,draw,0.047756938,,Drawed,,
https://www.premierleague.com/match/12352,0.599717941,0.474129374,0,home_win,0.125588567,,Yes,,
https://www.premierleague.com/match/12377,0.481834249,0.507493189,0,home_win,-0.02565894,,No,,
https://www.premierleague.com/match/12221,0.475050738,0.498010011,1,away_win,-0.022959273,,Yes,,
https://www.premierleague.com/match/12437,0.474280221,0.499080001,0,home_win,-0.02479978,,No,,
https://www.premierleague.com/match/12289,0.46872339,0.506048455,0,home_win,-0.037325065,,No,,
https://www.premierleague.com/match/12295,0.484890851,0.508061801,0,home_win,-0.02317095,,No,,
https://www.premierleague.com/match/12336,0.509520099,0.50038,0,home_win,0.009140099,,Yes,,
https://www.premierleague.com/match/12206,0.510032403,0.497666267,1,away_win,0.012366136,,No,,
https://www.premierleague.com/match/12138,0.527691635,0.490551125,2,draw,0.03714051,,Drawed,,
https://www.premierleague.com/match/12231,0.600247149,0.462427213,2,draw,0.137819935,,Drawed,,
https://www.premierleague.com/match/12150,0.514693268,0.495471374,1,away_win,0.019221894,,No,,
https://www.premierleague.com/match/12306,0.516809912,0.503664934,2,draw,0.013144978,,Drawed,,
https://www.premierleague.com/match/12291,0.505969716,0.497402523,0,home_win,0.008567193,,Yes,,
https://www.premierleague.com/match/12363,0.517781248,0.490456159,1,away_win,0.027325089,,No,,
https://www.premierleague.com/match/12389,0.50817927,0.496878791,0,home_win,0.01130048,,Yes,,
https://www.premierleague.com/match/12183,0.453828167,0.496330066,1,away_win,-0.042501899,,Yes,,
https://www.premierleague.com/match/12376,0.520650746,0.49644256,1,away_win,0.024208186,,No,,
https://www.premierleague.com/match/12136,0.555202799,0.495160151,2,draw,0.060042648,,Drawed,,
https://www.premierleague.com/match/12415,0.526741957,0.49592634,2,draw,0.030815617,,Drawed,,
https://www.premierleague.com/match/12453,0.526009003,0.501769993,0,home_win,0.02423901,,Yes,,
https://www.premierleague.com/match/12265,0.51333059,0.491562051,0,home_win,0.021768539,,Yes,,
https://www.premierleague.com/match/12182,0.605039981,0.461342305,2,draw,0.143697676,,Drawed,,
https://www.premierleague.com/match/12405,0.481017877,0.501489996,1,away_win,-0.020472118,,Yes,,
https://www.premierleague.com/match/12187,0.479461563,0.50373868,1,away_win,-0.024277117,,Yes,,
https://www.premierleague.com/match/12152,0.479380451,0.502992464,2,draw,-0.023612013,,Drawed,,
https://www.premierleague.com/match/12317,0.532683331,0.486443323,2,draw,0.046240007,,Drawed,,
https://www.premierleague.com/match/12191,0.397647952,0.534594638,2,draw,-0.136946685,,Drawed,,
https://www.premierleague.com/match/12242,0.51805964,0.492358095,0,home_win,0.025701545,,Yes,,
https://www.premierleague.com/match/12294,0.456933231,0.510939504,0,home_win,-0.054006273,,No,,
https://www.premierleague.com/match/12232,0.513746535,0.501393746,2,draw,0.012352789,,Drawed,,
https://www.premierleague.com/match/12223,0.489956351,0.50197874,0,home_win,-0.012022388,,No,,
https://www.premierleague.com/match/12492,0.462171177,0.502117487,2,draw,-0.03994631,,Drawed,,
https://www.premierleague.com/match/12202,0.501144998,0.49801126,0,home_win,0.003133738,,Yes,,
https://www.premierleague.com/match/12199,0.495892592,0.492690521,2,draw,0.003202072,,Drawed,,
https://www.premierleague.com/match/12491,0.525187412,0.494733945,2,draw,0.030453467,,Drawed,,
https://www.premierleague.com/match/12433,0.487022915,0.495576365,2,draw,-0.00855345,,Drawed,,
https://www.premierleague.com/match/12145,0.498671253,0.50054875,2,draw,-0.001877497,,Drawed,,
https://www.premierleague.com/match/12327,0.481302473,0.505514776,2,draw,-0.024212304,,Drawed,,
https://www.premierleague.com/match/12439,0.492598041,0.504773605,1,away_win,-0.012175564,,Yes,,
https://www.premierleague.com/match/12379,0.433404297,0.505216061,0,home_win,-0.071811764,,No,,
https://www.premierleague.com/match/12354,0.531113497,0.489742689,2,draw,0.041370808,,Drawed,,
https://www.premierleague.com/match/12365,0.502743722,0.49170826,1,away_win,0.011035462,,No,,
https://www.premierleague.com/match/12172,0.462061809,0.504904843,2,draw,-0.042843034,,Drawed,,
https://www.premierleague.com/match/12212,0.487417657,0.497577519,2,draw,-0.010159862,,Drawed,,
https://www.premierleague.com/match/12197,0.511998946,0.492653029,1,away_win,0.019345917,,No,,
https://www.premierleague.com/match/12322,0.493427879,0.504416135,0,home_win,-0.010988257,,No,,
https://www.premierleague.com/match/12443,0.517263136,0.500025,1,away_win,0.017238136,,No,,
https://www.premierleague.com/match/12189,0.473057373,0.502774972,0,home_win,-0.029717599,,No,,
https://www.premierleague.com/match/12224,0.463110901,0.504376138,0,home_win,-0.041265237,,No,,
https://www.premierleague.com/match/12432,0.527276643,0.496225072,0,home_win,0.031051571,,Yes,,
https://www.premierleague.com/match/12403,0.485287998,0.497477521,0,home_win,-0.012189523,,No,,
https://www.premierleague.com/match/12445,0.471431151,0.505082325,2,draw,-0.033651174,,Drawed,,
https://www.premierleague.com/match/12427,0.483319942,0.5060847,0,home_win,-0.022764758,,No,,
https://www.premierleague.com/match/12275,0.471865998,0.506422147,0,home_win,-0.034556149,,No,,
https://www.premierleague.com/match/12161,0.49991,0.496726297,2,draw,0.003183703,,Drawed,,
https://www.premierleague.com/match/12251,0.497762515,0.497397524,0,home_win,0.000364991,,Yes,,
https://www.premierleague.com/match/12308,0.526740711,0.490353697,0,home_win,0.036387014,,Yes,,
https://www.premierleague.com/match/12314,0.522623292,0.497346275,2,draw,0.025277018,,Drawed,,
https://www.premierleague.com/match/12144,0.502563728,0.504547375,2,draw,-0.001983647,,Drawed,,
https://www.premierleague.com/match/12185,0.493162926,0.497801264,1,away_win,-0.004638338,,Yes,,
https://www.premierleague.com/match/12166,0.488433314,0.499012501,0,home_win,-0.010579187,,No,,
https://www.premierleague.com/match/12342,0.623327276,0.468204214,2,draw,0.155123062,,Drawed,,
https://www.premierleague.com/match/12477,0.509578828,0.4966463,1,away_win,0.012932528,,No,,
https://www.premierleague.com/match/12203,0.506073451,0.497846263,0,home_win,0.008227188,,Yes,,
https://www.premierleague.com/match/12337,0.477228264,0.504452382,1,away_win,-0.027224118,,Yes,,
https://www.premierleague.com/match/12284,0.517566517,0.502709973,0,home_win,0.014856544,,Yes,,
https://www.premierleague.com/match/12435,0.470777093,0.510122367,0,home_win,-0.039345274,,No,,
https://www.premierleague.com/match/12315,0.472558851,0.497077533,0,home_win,-0.024518682,,No,,
https://www.premierleague.com/match/12473,0.507939333,0.513067024,0,home_win,-0.005127691,,No,,
