match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,better?,,count
https://www.premierleague.com/match/38328,0.509849975,0.49953625,0,home_win,0.010313725,Yes,,
https://www.premierleague.com/match/38439,0.512469914,0.491975689,0,home_win,0.020494225,Yes,,
https://www.premierleague.com/match/38416,0.509064007,0.503886172,0,home_win,0.005177835,Yes,,
https://www.premierleague.com/match/38562,0.464154103,0.508980284,0,home_win,-0.044826182,No,,
https://www.premierleague.com/match/38568,0.461131082,0.508120536,0,home_win,-0.046989454,No,,
https://www.premierleague.com/match/38336,0.476790442,0.501211248,0,home_win,-0.024420806,No,,
https://www.premierleague.com/match/38472,0.512963344,0.49951625,0,home_win,0.013447094,Yes,,
https://www.premierleague.com/match/38631,0.539292564,0.48662694,1,away_win,0.052665623,No,,
https://www.premierleague.com/match/38646,0.434870899,0.512217568,0,home_win,-0.077346669,No,,
https://www.premierleague.com/match/38618,0.475509613,0.501561245,0,home_win,-0.026051632,No,,
https://www.premierleague.com/match/38491,0.503381198,0.499041251,2,draw,0.004339947,Drawed,,
https://www.premierleague.com/match/38467,0.495371382,0.502268734,0,home_win,-0.006897352,No,,
https://www.premierleague.com/match/38663,0.442125561,0.506854571,0,home_win,-0.064729009,No,,
https://www.premierleague.com/match/38598,0.525480408,0.4966588,0,home_win,0.028821608,Yes,,
https://www.premierleague.com/match/38404,0.467995069,0.506934555,0,home_win,-0.038939487,No,,
https://www.premierleague.com/match/38531,0.554211066,0.490297468,1,away_win,0.063913597,No,,
https://www.premierleague.com/match/38502,0.463145711,0.507326975,1,away_win,-0.044181265,Yes,,
https://www.premierleague.com/match/38669,0.635560099,0.484633591,0,home_win,0.150926509,Yes,,
https://www.premierleague.com/match/38510,0.545635145,0.491810732,1,away_win,0.053824413,No,,
https://www.premierleague.com/match/38463,0.475004603,0.502704974,2,draw,-0.027700371,Drawed,,
https://www.premierleague.com/match/38440,0.494021535,0.501184998,0,home_win,-0.007163463,No,,
https://www.premierleague.com/match/38582,0.489495296,0.5003325,0,home_win,-0.010837204,No,,
https://www.premierleague.com/match/38497,0.511716605,0.497053784,1,away_win,0.014662821,No,,
https://www.premierleague.com/match/38557,0.522640757,0.496763795,2,draw,0.025876961,Drawed,,
