,match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,model,season
248,https://www.premierleague.com/match/12294,0.3603349999999999,0.510939503951168,0,home_win,-0.1506045039511681,final,1516
249,https://www.premierleague.com/match/12232,0.21824,0.5013937463901261,2,draw,-0.2831537463901261,final,1516
250,https://www.premierleague.com/match/12223,0.30427,0.5019787396697982,0,home_win,-0.1977087396697982,final,1516
251,https://www.premierleague.com/match/12492,0.3897199999999999,0.5021174873408111,2,draw,-0.1123974873408111,final,1516
252,https://www.premierleague.com/match/12202,0.279105,0.4980112604876109,0,home_win,-0.2189062604876109,final,1516
253,https://www.premierleague.com/match/12199,0.30033,0.4926905207793292,2,draw,-0.1923605207793292,final,1516
254,https://www.premierleague.com/match/12491,0.21362,0.4947339447259728,2,draw,-0.2811139447259728,final,1516
255,https://www.premierleague.com/match/12433,0.312685,0.495576365424198,2,draw,-0.1828913654241979,final,1516
256,https://www.premierleague.com/match/12145,0.275325,0.5005487497796759,2,draw,-0.2252237497796759,final,1516
257,https://www.premierleague.com/match/12327,0.28824,0.5055147763575956,2,draw,-0.2172747763575955,final,1516
258,https://www.premierleague.com/match/12439,0.2547899999999999,0.5047736049552827,1,away_win,-0.2499836049552827,final,1516
259,https://www.premierleague.com/match/12379,0.439275,0.5052160607678066,0,home_win,-0.0659410607678065,final,1516
